transaction_id,customer_id,date,amount,category,type,balance
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,1773,2024-06-23,8919.69,Savings and investments,Mobile Wallet,72067.76
370bc063-dd90-479e-b888-f6ed8d244e3e,1310,2024-06-23,6163.56,Utilities,Mobile Banking,64278.25
585d3f86-1d23-44e6-8329-20b7c143f426,1377,2024-06-23,3345.83,Utilities,Internet Banking,58578.36
ac8d6c7d-b2a6-4468-902b-124380913ac1,1339,2024-06-23,6920.61,Groceries and household essentials,UPI,47784.21
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,1344,2024-06-23,335.56,Education fees,Debit Card,49011.22
d867888b-7ff6-4824-952a-eaec2bdfcb41,1051,2024-06-24,9184.41,Donations and religious offerings,Debit Card,27760.76
95d82980-ff37-419c-ae76-128b473544f9,1320,2024-06-24,6667.82,Education fees,Debit Card,68838.69
45df16b6-382c-443f-bcfc-9b793875394c,1179,2024-06-24,4731.48,Travel and vacations,Internet Banking,91649.24
1723199d-bf2c-44a0-ba3c-8a71ff574e2b,1176,2024-06-24,439.46,Donations and religious offerings,Internet Banking,99103.11
1b049863-7d7d-4bed-9284-476c6b88f83d,1158,2024-06-24,794.54,Dining and entertainment,Credit Card,62514.31
5e368127-cca1-445c-9fdd-980a45f18619,1033,2024-06-24,1834.58,Education fees,ATM,96166.18
92070158-f277-4f63-ada5-84175e2ad32d,1612,2024-06-25,7736.76,Education fees,Debit Card,30525.56
12e89d10-2871-4733-8bed-db12ad77e82f,1973,2024-06-25,2181.22,Healthcare,Debit Card,23041.03
e4347d51-c158-4092-b335-cba3513a7052,1155,2024-06-25,1534.52,Savings and investments,Credit Card,8975.5
464c04af-3d3f-4799-a072-95e97c0e8cd8,1245,2024-06-25,1779.44,Utilities,Debit Card,766.23
286218b8-48f4-4f12-9e99-53d23e896c64,1853,2024-06-25,54.04,Dining and entertainment,Debit Card,43273.87
49e2623d-ebd3-4616-91b7-8d8ed3016989,1044,2024-06-25,7286.07,Travel and vacations,Mobile Banking,30512.22
4eea9db8-f165-4779-8154-7950176de21f,1572,2024-06-26,7641.04,Fuel and transportation,UPI,90009.32
8c41561b-e827-41b9-94a0-2e536d3ee1dc,1633,2024-06-26,2295.59,Clothing and accessories,Internet Banking,45326.19
379efc6e-5edb-4d3c-b0b6-3bcf08601833,1376,2024-06-26,9246.89,Clothing and accessories,Credit Card,80214.23
781799ff-b49e-44cc-8243-69e72387eaf6,1406,2024-06-27,9155.51,Clothing and accessories,Credit Card,77663.63
3283daa4-e212-4b7c-9d36-1cb6bcc57be0,1387,2024-06-27,4062.61,Rent/EMI,ATM,46179.91
44790612-1f5d-488f-b76a-bf093de28859,1199,2024-06-27,8161.4,Clothing and accessories,Mobile Banking,65480.44
c8a723e9-bfa0-46c2-809c-b50648f1096d,1893,2024-06-27,534.33,Donations and religious offerings,ATM,40525.4
6a5943ce-8364-45e3-a1c7-1aa3741423b5,1202,2024-06-28,9029.84,Healthcare,Mobile Wallet,13314.76
84f2fd0f-7947-4bfa-8dd0-b4d4554227de,1958,2024-06-28,8779.31,Healthcare,Internet Banking,33065.28
8177b661-37fe-432c-8257-185126a9e100,1800,2024-06-28,4224.96,Insurance premiums,Debit Card,15245.87
12a4def0-c4bb-47a9-9988-68dd9c7c7377,1123,2024-06-28,7226.78,Education fees,ATM,74416.67
57d337d3-4fd8-4bbb-992c-11072444d301,1901,2024-06-28,8393.44,Fuel and transportation,Internet Banking,92079.6
dc0f2fcf-b3f6-4e0d-8860-3b32b4fb0eb9,1807,2024-06-28,9010.28,Groceries and household essentials,Credit Card,85911.41
f1901b7e-c6b4-49ef-b74e-ba9310275b53,1868,2024-06-28,852.14,Travel and vacations,Mobile Wallet,3652.61
6b7a2460-604e-46cb-b712-f2d187cdb6a1,1813,2024-06-28,9868.54,Clothing and accessories,Credit Card,75619.03
320f72c0-9dde-4188-9803-b22e7eece88d,1913,2024-06-28,3256.02,Clothing and accessories,Debit Card,2282.65
a491f0b2-ea1f-4a65-a27a-984d654821d0,1512,2024-06-29,7631.52,Clothing and accessories,ATM,87116.6
bb1e5ae8-17d8-41b8-bb93-cd40d8dff535,1354,2024-06-29,4484.39,Travel and vacations,Mobile Banking,91901.43
4f76e388-12fe-48bf-81e0-d4895a18e2a3,1950,2024-06-29,9830.79,Dining and entertainment,Internet Banking,98915.4
8498e113-b227-462c-b53d-4330cdda24ba,1129,2024-06-30,6396.8,Healthcare,ATM,87335.61
5e70f65f-9280-45aa-8dd4-595b5c63b6f3,1890,2024-06-30,6932.5,Clothing and accessories,ATM,79176.73
cd29a36f-2222-42e1-b4da-aebf1f115b76,1988,2024-06-30,561.2,Healthcare,ATM,82300.51
61730c48-4876-4153-8688-13fe52555c75,1089,2024-06-30,2980.77,Travel and vacations,UPI,60221.45
7bf7e1d3-6a66-4fce-b089-fc6d2877f5d9,1382,2024-06-30,6949.69,Clothing and accessories,Internet Banking,42114.79
7f4d908c-e1ff-46c0-8347-f1da5c11ab6d,2000,2024-06-30,865.26,Utilities,Credit Card,78595.22
b8f0188e-fb37-4fae-8d85-63ca193e638d,1482,2024-07-01,4916.51,Travel and vacations,Credit Card,9568.12
df92a621-63f4-469d-8534-a1018ddce719,1154,2024-07-01,140.96,Clothing and accessories,Internet Banking,37633.47
14f7ce8d-d5bc-48d0-8094-dded6bebac31,1448,2024-07-01,8814.42,Healthcare,ATM,3372.51
48ca7651-92f5-4f7b-8323-d342df6a8f93,1688,2024-07-01,7502.67,Dining and entertainment,Mobile Banking,38412.04
b0cbc61f-3d85-4e89-8217-14298e200724,1203,2024-07-02,9993.77,Healthcare,ATM,24101.97
3eae0032-0bd4-4990-8640-be0f25b8fd4b,1360,2024-07-02,7043.41,Dining and entertainment,Credit Card,25514.67
dc8aee30-be60-43f7-a8be-9288e5af6e39,1453,2024-07-02,3008.66,Savings and investments,Internet Banking,30885.33
c11bd1c4-ffe3-4366-bf33-7a151e086f20,1739,2024-07-02,9259.46,Clothing and accessories,Credit Card,66229.49
a987b218-ff84-4aef-9336-723b8f964685,1739,2024-07-02,2169.9,Donations and religious offerings,Debit Card,92029.47
a8e56e0c-20de-435d-a031-d750c40db9b4,1924,2024-07-02,633.42,Insurance premiums,ATM,98538.23
4d560a3d-f4e7-469a-a454-09374a27ebf2,1865,2024-07-03,4605.71,Fuel and transportation,Mobile Wallet,67522.09
a81fdec3-279c-458a-b676-0ce581e5c9f6,1297,2024-07-03,9456.58,Savings and investments,Internet Banking,25202.89
d31edf1a-e9ff-4cae-81c8-ca8c2a1f955a,1005,2024-07-03,9063.28,Groceries and household essentials,Credit Card,21957.65
9912316a-fd9e-4e20-b2f6-095812ef6101,1419,2024-07-03,2988.74,Groceries and household essentials,Mobile Banking,49887.29
a4244f23-0d5b-47cd-8000-35f0df7d0dd7,1352,2024-07-03,9418.78,Travel and vacations,Internet Banking,78687.56
2e8d0e87-5334-40e6-99d8-0b8d7e8adee7,1699,2024-07-04,2446.26,Savings and investments,Debit Card,23602.75
d253d966-c36b-4a0a-81e0-2a89566a9ce7,1487,2024-07-04,3023.58,Insurance premiums,Mobile Wallet,71573.42
bb5e4bcf-15ed-4269-9429-6c07f26b4776,1856,2024-07-04,196.84,Utilities,Mobile Wallet,84945.23
c268283e-e32f-4e63-b7fd-dd71a075e927,1829,2024-07-04,5737.98,Rent/EMI,Credit Card,60698.08
680bac63-b856-4035-bdc9-829015eabb27,1985,2024-07-04,4271.87,Dining and entertainment,Internet Banking,84607.74
6c8c3b6a-a974-4079-b16f-da0a45a88829,1306,2024-07-04,5957.56,Clothing and accessories,Mobile Wallet,51216.55
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,1171,2024-07-04,9723.04,Rent/EMI,Debit Card,4746.25
7466ef02-5e7b-42c8-a097-dedbefb3b939,1369,2024-07-04,2971.06,Savings and investments,Mobile Banking,47748.29
bd5609c4-a446-4663-b93b-17fbf76d15fd,1514,2024-07-05,5733.64,Clothing and accessories,Mobile Wallet,57362.8
fef518a6-4dea-4645-8986-bbebf23e323d,1138,2024-07-05,677.85,Healthcare,ATM,29697.54
a0c14035-c5d9-4f51-b387-e1bd2d5972c6,1901,2024-07-05,8790.08,Healthcare,UPI,20345.87
a72f947d-8164-42cb-8fc3-d7d3f6bd80c7,1620,2024-07-06,8832.82,Clothing and accessories,Internet Banking,42157.14
a7cad415-366e-416f-908e-bad7b7c93acf,1464,2024-07-06,82.29,Donations and religious offerings,UPI,26707.21
363be5cb-d329-4724-adfd-171af7d7465d,1289,2024-07-06,295.82,Clothing and accessories,Mobile Wallet,77164.19
28caaa1d-c35b-4c2c-b098-f7b2500e15c0,1507,2024-07-06,5519.78,Utilities,Mobile Banking,11863.56
2051acef-097a-4e10-b6fe-bc0e7ecddbaf,1671,2024-07-07,799.77,Travel and vacations,Internet Banking,46663.33
73b6a09b-1bea-46ac-97fa-7f0483639007,1728,2024-07-07,7110.16,Donations and religious offerings,UPI,17822.06
657e01c9-0da2-4e5c-aa36-af1806d3db93,1849,2024-07-07,1945.29,Dining and entertainment,Internet Banking,67530.36
15969802-b6dd-4257-bb7d-9f1c57eb89b1,1740,2024-07-07,5750.13,Dining and entertainment,UPI,36275.43
7a0ecfea-958c-49ba-8cd6-20c20ea2622b,1039,2024-07-07,8593.0,Rent/EMI,Debit Card,81750.37
66c14dca-8255-4a61-9a3b-031932f57510,1424,2024-07-07,3782.96,Utilities,UPI,79562.56
fd034ada-c952-4185-81e0-3a5e8b48f496,1422,2024-07-08,1418.04,Travel and vacations,Debit Card,7262.81
439472e6-da58-4e8a-a25d-6b29afffcfd2,1735,2024-07-08,6978.72,Healthcare,Internet Banking,24776.45
2369b584-ff5e-4ff0-bf50-bde4382567b8,1951,2024-07-08,3661.66,Dining and entertainment,Debit Card,6263.55
5c8ac066-cb2f-4fa3-ac91-3a7ca3404f08,1648,2024-07-08,3063.18,Dining and entertainment,UPI,15837.25
a39231a7-d777-4477-8c66-e0a8a013ac6e,1803,2024-07-08,4756.08,Insurance premiums,Debit Card,9885.42
e45b712e-b822-4688-90a4-44329cd6c852,1254,2024-07-08,1228.59,Insurance premiums,Mobile Banking,59814.62
1223b513-5496-463c-9c11-10c1080aadfb,1267,2024-07-09,2082.38,Donations and religious offerings,Credit Card,24249.25
dba6fdf8-f3d0-4ffb-8470-9848929ecc92,1559,2024-07-09,7397.58,Rent/EMI,Mobile Wallet,72628.99
9b3080d5-6fb7-4271-904d-281fc9535b63,1987,2024-07-09,3144.84,Savings and investments,ATM,92924.27
38d5101f-423c-4d9d-993e-478302b34254,1750,2024-07-09,974.87,Education fees,Debit Card,11826.28
e64d1bcb-7027-43a1-9f98-7c71a65e688e,1488,2024-07-10,5053.36,Clothing and accessories,Debit Card,6159.52
ae1b9f69-7740-4831-b331-874912fc7a87,1571,2024-07-10,5826.16,Savings and investments,Debit Card,44854.97
5894f7f1-39b8-4bb2-b596-ca7cef4afa88,1739,2024-07-10,6982.79,Education fees,ATM,30376.28
7fc15858-2fa0-4842-bc55-300b06a241af,1468,2024-07-10,1114.38,Dining and entertainment,ATM,94907.93
1fc905f8-d4d6-4735-8e2f-8958de431e06,1747,2024-07-10,1459.67,Dining and entertainment,Credit Card,45805.6
c715b2b9-c40c-4d91-86fd-e062a33dc7af,1212,2024-07-11,6273.87,Dining and entertainment,UPI,8578.15
a8addf36-ddf2-45eb-a8a3-f341c8819065,1242,2024-07-11,7914.21,Groceries and household essentials,Credit Card,55625.13
15eacbcf-ab10-41ce-aa14-3cd82ff3cde4,1555,2024-07-11,9903.72,Groceries and household essentials,Mobile Banking,3865.46
926bffa5-3e24-4fbf-ba69-8cd2fe2390f3,1883,2024-07-11,7170.9,Utilities,Internet Banking,33596.63
86295b5d-707d-4251-bdb1-429e7010ed13,1415,2024-07-11,6876.43,Donations and religious offerings,Mobile Wallet,31442.31
a76afde6-ce9e-4a11-bcbb-4e59fbddcf7c,1691,2024-07-12,2176.33,Healthcare,Mobile Wallet,90167.49
f4124360-1153-4e99-9c50-8720f982f4e0,1867,2024-07-12,789.59,Travel and vacations,ATM,76551.71
7a89cbeb-b807-478a-b788-f5d1ffe575f6,1170,2024-07-12,6487.65,Groceries and household essentials,Mobile Banking,98369.02
43dac043-2a45-42ab-8cbf-edb0f264accc,1271,2024-07-12,9268.85,Healthcare,Credit Card,42589.24
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,1578,2024-07-12,6447.77,Savings and investments,Credit Card,86492.56
e238fe93-bd17-45e8-95ca-69ab8a2e6a93,1182,2024-07-12,9928.83,Insurance premiums,Mobile Banking,13171.04
77d21e02-ff01-4f99-988c-24c961b1cd22,1893,2024-07-12,6085.61,Rent/EMI,Mobile Banking,75648.89
9d4b2bf9-4d85-49c7-a001-7720200b2903,1178,2024-07-13,5541.51,Education fees,Mobile Banking,42923.75
61554667-2112-407c-acfa-55b06e3f683a,1428,2024-07-13,1556.74,Donations and religious offerings,Debit Card,41332.55
c2b6d2c5-fa5d-4100-91b7-e948d0e6e660,1170,2024-07-13,4093.82,Healthcare,Debit Card,86532.71
b540b30e-039f-4a25-8d61-68bd2defe193,1823,2024-07-13,1195.94,Utilities,Debit Card,75538.07
21472a15-fcce-46f6-a50a-4578fbe94499,1665,2024-07-14,2822.96,Utilities,ATM,73699.65
fe2b34d8-2db0-428d-9e5e-be5459077299,1483,2024-07-14,5317.85,Savings and investments,Debit Card,97411.0
a2b03c4b-7c96-4b55-af8d-8ded6c4c450b,1047,2024-07-14,9269.93,Travel and vacations,Mobile Banking,12760.31
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,1652,2024-07-14,9798.99,Fuel and transportation,UPI,44462.63
98c3e3ca-7ff4-4ec6-a7b7-b4c6d6312a80,1853,2024-07-14,2495.01,Clothing and accessories,UPI,94374.72
398f569b-465c-42cb-885e-b4894ac66780,1718,2024-07-14,5500.67,Education fees,UPI,73813.46
e3236d1a-3c1b-4acc-98e1-93311dba1267,1044,2024-07-14,7921.54,Groceries and household essentials,Credit Card,93370.41
f22b5b98-b24c-464f-be3e-6e57f30a9e32,1771,2024-07-14,6486.66,Dining and entertainment,Credit Card,86282.78
801ef1da-45b1-4d25-b153-3ae8670acc5c,1436,2024-07-14,6876.67,Healthcare,UPI,91015.23
759cde66-bacf-43d0-8b1f-9163ce9ff57f,1081,2024-07-14,8560.41,Utilities,Internet Banking,28158.37
5e09a9ee-af88-4dec-bb1e-143b196f4dfa,1184,2024-07-15,5477.47,Education fees,ATM,8466.86
a42d0cd7-fd35-4f6a-b450-388748d90846,1845,2024-07-15,824.98,Education fees,ATM,50453.07
ff4cc10f-979c-40cf-b326-1887905881df,1049,2024-07-15,6636.6,Travel and vacations,Mobile Wallet,2464.31
a08dd21b-e395-4cb1-bf7f-6c0a07c0d116,1397,2024-07-15,6132.52,Savings and investments,ATM,35118.5
6b15c11b-b113-450b-9ea0-50c6eb9ed274,1013,2024-07-15,6732.75,Utilities,Mobile Wallet,57628.2
109fd8ee-b5a4-4200-98f0-dd23aaf78c67,1563,2024-07-16,317.82,Donations and religious offerings,Internet Banking,94326.0
7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,1297,2024-07-16,6881.78,Travel and vacations,Debit Card,98142.88
57a2be4e-887b-43e5-a980-f80875ac824c,1143,2024-07-16,7536.83,Savings and investments,UPI,38711.17
c2b01cfd-d045-4d1c-a684-09e3f1f8343e,1052,2024-07-16,9685.57,Savings and investments,Credit Card,35488.8
95da75c1-a211-40f9-9fd3-4579466772ce,1655,2024-07-16,5898.47,Fuel and transportation,Internet Banking,50534.95
2646eaf9-d5c0-444d-b735-262d41843b03,1368,2024-07-16,5152.52,Healthcare,Internet Banking,10311.52
c88a618e-fed4-457d-bb02-6576f512c4c3,1952,2024-07-17,2405.54,Fuel and transportation,Mobile Wallet,81171.79
c3e15a85-d46e-4104-9190-6f5034885a46,1035,2024-07-17,1305.99,Rent/EMI,Mobile Wallet,64693.71
608e2f5c-6117-4270-a7c0-518b17efa621,1536,2024-07-17,8799.36,Groceries and household essentials,Debit Card,19679.96
883f13c6-01b1-48e9-8406-ff447ce40679,1270,2024-07-17,3861.28,Healthcare,Mobile Banking,61091.73
3d44cb2c-ea45-4a41-a589-ada1345af934,1860,2024-07-17,4934.94,Groceries and household essentials,Credit Card,879.65
b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1112,2024-07-18,1570.77,Fuel and transportation,Mobile Wallet,68207.88
214f3f12-cfd0-4cbd-9f65-c8cebd21bc11,1824,2024-07-18,8083.13,Insurance premiums,Credit Card,45627.64
1e52d770-3f89-4142-be71-6b1415ce6a66,1908,2024-07-18,5398.59,Insurance premiums,Internet Banking,37415.65
72e76b51-6e54-4c6d-aff8-e87e16591c89,1314,2024-07-18,4233.7,Education fees,Credit Card,26425.64
8fc42092-f4e5-49e5-9622-93480f5ae9d3,1705,2024-07-19,646.13,Healthcare,Internet Banking,48682.99
b56ff8ce-7d66-471e-8847-6c56827c9f8c,1133,2024-07-19,5683.11,Healthcare,Mobile Wallet,34702.09
7580e050-67f1-498c-b594-8a545f804eeb,1619,2024-07-19,6473.27,Rent/EMI,Internet Banking,21533.35
24ac2130-deaf-428d-ae70-983801902620,1199,2024-07-19,3657.11,Dining and entertainment,ATM,38941.71
e1cde87f-ec95-4f87-ae5e-c36572eb7474,1787,2024-07-19,940.13,Savings and investments,Debit Card,53747.65
0bb401e7-69f7-43f1-901b-a8515ee68495,1456,2024-07-19,493.94,Healthcare,Internet Banking,26708.38
c9776598-203c-4c25-bd23-5def3e5a87e3,1031,2024-07-19,1470.66,Savings and investments,UPI,78240.54
299656e2-4c9d-4907-93b2-2cecedcabf94,1258,2024-07-19,6103.02,Dining and entertainment,UPI,96718.93
751303b9-c7de-46ea-ab0f-be4449e64c22,1566,2024-07-19,6344.2,Rent/EMI,Debit Card,62604.68
eedaa802-4568-4426-89e0-3e22d3f4a49b,1550,2024-07-19,6179.67,Dining and entertainment,ATM,31335.74
4c636e95-025f-4543-8997-623ae0723d96,1878,2024-07-20,401.87,Donations and religious offerings,UPI,65742.48
4e2d6645-6dc7-4ac7-bd72-b05096a9954f,1222,2024-07-20,4461.66,Rent/EMI,Mobile Wallet,36587.26
0d18ab95-668c-4477-8b95-017c5dae1201,1359,2024-07-20,5346.19,Savings and investments,Mobile Banking,17253.55
e0c53cb8-3da9-42a9-8ed4-2f1a3d4cbf37,1876,2024-07-20,5525.74,Groceries and household essentials,UPI,99928.61
76f72255-c01f-46bf-be6d-d58b7367c28d,1250,2024-07-20,5335.1,Savings and investments,UPI,79355.69
d2c65ee4-68d0-42a8-84e7-f7dd6929de73,1693,2024-07-21,6485.1,Education fees,Mobile Wallet,43330.33
c3fe0183-e172-4725-9b52-ca5805000bc6,1311,2024-07-21,7012.35,Dining and entertainment,Mobile Banking,54228.17
13aec376-c359-410a-b1a6-014c5f3c44dc,1274,2024-07-21,4956.58,Utilities,Debit Card,43750.29
a9f948b2-4e63-44bb-be49-3f43b118f68d,1702,2024-07-22,7794.2,Groceries and household essentials,Mobile Banking,74644.63
95831d58-ef4c-4119-8da5-d39b42c21797,1683,2024-07-22,1012.19,Travel and vacations,Credit Card,80913.93
c2874f06-9050-47ef-8123-5c9176c5a0dc,1987,2024-07-22,2908.09,Dining and entertainment,UPI,6386.68
51a3ac26-937b-479b-bb44-badcea98fef8,1139,2024-07-22,9759.81,Donations and religious offerings,Internet Banking,79288.33
1a85910d-5a05-4c11-8ffc-a6b199b479d4,1125,2024-07-22,2711.34,Rent/EMI,Debit Card,10132.76
0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,1801,2024-07-22,9311.62,Travel and vacations,Mobile Wallet,73638.23
bf3c4c06-4343-48bc-89fa-6a688fb5d27b,1382,2024-07-23,7636.98,Clothing and accessories,Mobile Wallet,92282.19
4d4c5280-5462-42e7-b43b-a0524459bd6e,1995,2024-07-23,9969.74,Donations and religious offerings,Credit Card,9756.15
d664d264-4c6e-47ff-b9de-7a3a486822b9,1943,2024-07-23,824.73,Education fees,Mobile Banking,43213.79
a8499b92-6b52-42e3-94fc-dd549e8fc965,1444,2024-07-23,3489.59,Education fees,Internet Banking,60817.78
2b2bb8e9-a417-4093-80a8-a23d17eaec83,1473,2024-07-24,2356.96,Insurance premiums,UPI,18852.95
72ff5d2a-386e-4be0-ab65-a6a48b8148f6,1714,2024-07-24,4255.01,Dining and entertainment,Debit Card,21923.72
64de82e6-e82c-4d7b-86e7-45f988bc539c,1507,2024-07-24,2917.77,Insurance premiums,Mobile Wallet,76169.73
b07aa066-7354-45ea-a894-9b8d00af5b3a,1805,2024-07-25,5667.55,Utilities,Mobile Wallet,76633.16
a3b5cece-a446-4e72-b64c-911aa9ab364a,1810,2024-07-25,9481.65,Utilities,UPI,63932.5
914dcfae-f100-43a7-86de-b2f0530ac1c7,1039,2024-07-25,1413.51,Education fees,Mobile Wallet,47637.54
17d30f32-8de1-496c-9a9a-206a16f142a2,1649,2024-07-25,5856.57,Savings and investments,ATM,47485.86
adb14670-ad9f-400d-8882-d73c1c6345ab,1815,2024-07-25,8992.73,Donations and religious offerings,UPI,3151.39
a6aa59e5-dc08-4f29-92d3-3488d0c30018,1466,2024-07-25,7291.93,Savings and investments,Mobile Banking,34114.6
06d25913-a117-4719-b023-a0eadf41e335,1931,2024-07-25,1362.54,Travel and vacations,Credit Card,16318.26
19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,1020,2024-07-25,5288.16,Groceries and household essentials,Credit Card,91830.67
8f15ba58-fce6-4504-87f8-424daae65fc1,1410,2024-07-25,4942.88,Savings and investments,UPI,68801.88
2c6a6e9a-3280-47a1-8187-222b257d5e52,1338,2024-07-26,7187.71,Utilities,UPI,77191.22
fe9fecaa-6182-4347-933f-5a72b64fa54a,1889,2024-07-26,601.36,Utilities,Mobile Banking,15725.04
6e3c4532-1434-4f62-acac-028cba220065,1763,2024-07-26,9744.52,Groceries and household essentials,ATM,43990.28
2af43ab7-5e6f-4a07-8453-6f1d41992fdf,1900,2024-07-27,1408.26,Utilities,Credit Card,77381.18
816bcb9f-7426-4193-8b7e-6b3c87d292a6,1168,2024-07-27,1661.57,Donations and religious offerings,Debit Card,34929.3
bf6b8cdf-7479-4b61-a737-2b527a6a2107,1168,2024-07-27,4523.19,Education fees,Internet Banking,12513.31
5283aac7-bc0a-4a5d-ae99-6e3ee3b137fc,1129,2024-07-27,2786.41,Travel and vacations,Mobile Banking,55061.47
d942644c-248d-41ec-87f8-d4f0f3ea0184,1570,2024-07-27,5569.66,Insurance premiums,ATM,3113.06
71b701aa-f836-4571-bcce-c76cb836c448,1103,2024-07-28,5959.74,Healthcare,Mobile Banking,67366.35
4d71c366-b41b-4143-8b10-550cd5704f32,1593,2024-07-28,6086.28,Education fees,Internet Banking,44457.71
2138afe0-8d38-4bd8-bba6-abf7cdbcc653,1368,2024-07-28,7031.26,Clothing and accessories,Mobile Banking,63998.95
c4dd8df5-9aec-46a8-9731-16091375ee90,1344,2024-07-29,9884.19,Travel and vacations,Credit Card,86218.41
eb2ec80e-4c25-4823-8cf4-ffb0b4bba73f,1987,2024-07-29,8009.13,Clothing and accessories,Mobile Banking,37702.09
2c8d0e44-e71e-43a6-bf85-bf0ead64b56c,1251,2024-07-29,8315.77,Utilities,Credit Card,88222.3
1bf645f6-2324-4211-8588-fc1bb2384849,1523,2024-07-29,9213.2,Fuel and transportation,Mobile Banking,33011.65
6b535a19-a902-473f-8f39-f648083f64c3,1192,2024-07-29,8375.13,Healthcare,Mobile Banking,31250.78
a0ee89ae-d453-4d32-8b0d-bb418d5288f1,1686,2024-07-30,2706.43,Travel and vacations,UPI,7604.55
75523327-0262-4f73-9292-2f83ef8c485b,1679,2024-07-30,8487.75,Donations and religious offerings,Credit Card,50958.69
7374ccbf-d78c-47d3-9088-50d32fe5b140,1566,2024-07-30,9356.32,Savings and investments,Internet Banking,92474.9
066803ee-78b2-4549-bbdb-c09eacc216a0,1259,2024-07-30,7485.8,Education fees,Mobile Wallet,7222.18
6808593f-dfed-4c43-a256-a6dc8f5486b7,1211,2024-07-30,8337.27,Insurance premiums,Mobile Wallet,58615.9
d1846c39-c476-4556-b97b-e2dd8f9b72ae,1517,2024-07-30,4599.44,Rent/EMI,Debit Card,58542.74
5c9d927d-84b8-41bb-b005-68d20de051a6,1026,2024-07-30,6109.5,Travel and vacations,Mobile Wallet,69500.38
20ac3703-eb67-446a-b7a6-e17cd72b6108,1686,2024-07-30,1090.77,Fuel and transportation,Credit Card,41458.69
fd350c5f-d347-4a3b-879b-c6378cc36f3b,1985,2024-07-31,7513.44,Insurance premiums,ATM,99252.38
b88cddde-3f20-46c2-b1b8-8d65406f64d6,1038,2024-07-31,5361.14,Donations and religious offerings,Credit Card,95031.83
3531968d-c342-4d2b-b295-456e19675f06,1282,2024-07-31,1938.6,Utilities,Mobile Wallet,82507.01
ca0ac6ac-0d67-438e-990f-0c5badcc3daf,1620,2024-08-01,3767.57,Donations and religious offerings,Mobile Banking,91323.29
71348c2a-780b-4657-917b-355b70944bdb,1507,2024-08-01,1903.8,Donations and religious offerings,Mobile Wallet,92640.95
f920264c-0763-4cd0-9f15-c7b67c16128d,1031,2024-08-01,962.99,Clothing and accessories,Debit Card,37931.34
102efde5-a5cc-4bf7-b8ab-854c9c2e58de,1752,2024-08-02,7578.96,Fuel and transportation,ATM,35553.76
39c59df9-87f2-45d6-a7ba-26acab7a3d1c,1317,2024-08-02,7001.83,Donations and religious offerings,Mobile Wallet,24244.42
98049562-8972-4bbd-8ff2-b1c4e53f9644,1740,2024-08-02,7249.58,Dining and entertainment,UPI,23500.45
760debbb-3b70-43a1-a4a3-5cf29549c931,1336,2024-08-02,8141.19,Travel and vacations,UPI,82981.42
0ba36279-14cb-4564-8743-7c3bdd20c3bf,1815,2024-08-03,672.51,Utilities,Mobile Wallet,87261.94
5128b9b1-f8ed-40ca-a015-6a7212e153a6,1010,2024-08-03,1031.14,Rent/EMI,Mobile Banking,74811.88
871854c1-7d4e-426e-9cd5-bfaeabb316a7,1973,2024-08-03,3441.5,Groceries and household essentials,Mobile Wallet,22680.35
6b79afcc-3d0a-4f0c-8c39-4ec71f317405,1267,2024-08-03,5555.45,Savings and investments,Mobile Banking,72141.19
c4c2e2e3-444e-47c8-8039-87108976e334,1230,2024-08-03,687.06,Groceries and household essentials,Mobile Banking,55615.19
157d94a1-06f0-48ff-a9ba-5a27907bfe36,1037,2024-08-03,4575.52,Education fees,Credit Card,32665.74
8ac97b01-e3ad-44d4-aab9-eb022f1dc121,1080,2024-08-03,9883.39,Insurance premiums,Debit Card,99728.29
9e3c5a88-6aa5-4e6d-9277-9574c4576cc3,1686,2024-08-03,8633.23,Clothing and accessories,UPI,31683.71
abf3e3fc-2181-4d25-a552-38a643ff5011,1736,2024-08-04,9405.62,Donations and religious offerings,UPI,20105.0
fbcdbf5e-902f-4465-8b57-07209cd8758b,1320,2024-08-04,4288.65,Utilities,ATM,85198.97
2a9528c3-5ae1-4bad-aa29-60fda85894df,1178,2024-08-04,8747.7,Dining and entertainment,Credit Card,80258.81
1e1242e3-f272-42b6-b621-72ed1d0bc9bd,1278,2024-08-04,4458.97,Insurance premiums,Internet Banking,60904.06
14a34f7f-d90d-419b-93fb-e043af1d5a1a,1382,2024-08-05,8219.12,Clothing and accessories,Mobile Wallet,16317.76
65c17795-b155-46bc-9f8d-ed9756abf2f1,1377,2024-08-05,8325.38,Utilities,UPI,86492.88
c7fee39f-1190-4938-a66f-d7f739669fa7,1564,2024-08-05,186.06,Insurance premiums,ATM,22857.72
42f525b9-02ed-43ce-92a8-1713b90ed44b,1943,2024-08-05,2353.15,Clothing and accessories,Internet Banking,70234.27
